timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
4,11,16,12370,2.92633,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,16,10000
4,12,16,11719,2.92633,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
4,13,18,11974,2.98232,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,16,10000
4,14,18,13388,2.98232,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,16,10000
4,15,18,13167,3.01504,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,16,10000
4,16,20,12340,3.01746,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,16,10000
4,17,20,11889,3.01871,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
4,18,20,11839,3.0599,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
4,19,18,11747,3.07812,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,27.0,16,10000
4,20,18,11273,3.07812,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
4,21,18,11402,3.07812,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,16,10000
4,22,18,11470,3.10286,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
4,23,18,11023,3.10286,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,32.0,16,10000
4,24,19,9617,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
4,25,19,8457,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
4,26,19,8509,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
4,27,19,9087,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
4,28,19,9569,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
4,29,19,9911,3.11957,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,33.0,16,10000
5,0,5,4051,1.19792,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
5,1,8,2193,1.85604,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
5,2,10,2354,2.23072,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,8.0,16,10000
5,3,19,2579,2.46547,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,13.0,16,10000
5,4,12,4026,2.7101,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
5,5,12,7456,2.7101,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,23.0,16,10000
5,6,16,10182,2.84701,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
5,7,16,11125,2.84701,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,16,10000
5,8,16,12516,2.95679,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,16,10000
5,9,16,12680,2.95679,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,19.0,16,10000
5,10,16,12456,2.95679,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,16,10000
5,11,15,12228,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,16,10000
5,12,15,13396,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,22.0,16,10000
5,13,15,11846,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,24.0,16,10000
5,14,15,11385,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,15,15,11223,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,16,15,11196,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,17,15,10665,3.04688,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,18,17,10831,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,19,17,10022,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
5,20,17,10928,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
5,21,17,9508,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
5,22,17,9877,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,24.0,16,10000
5,23,17,8358,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
5,24,17,9319,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
5,25,17,9880,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,26.0,16,10000
5,26,17,9184,3.12346,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
